Node,Degree,Betweenness,Closeness,Authority,Eigenvector,Openness
joeldavisx,11,0.0,0.0003274101854332,1.5435802733515149e-07,0.0017845363753345,0.0016534161438706448
Pi_An0n,11,0.0,0.0003274101854332,0.0002441249382644,0.0017845363753345,0.0017610739011155794
ANikimbaev,11,0.0,0.0003274101854332,-4.139573085594113e-18,0.0017845363753345,0.0016533480297602466
vladivostok1978,11,0.0,0.0003274101854332,9.107060788307049e-18,0.0017845363753345,0.0016533480297602529
TruthExposedSA,11,0.0,0.0003274101854332,2.0616288582432917e-05,0.0017845363753345,0.001662445452036912
dumbdogmemes,11,0.0,0.0003274101854332,2.3453175127581778e-08,0.0017845363753345,0.001653358379025443
vzglyad_ru,11,0.0,0.0003274101854332,7.244252899789696e-19,0.0017845363753345,0.0016533480297602492
serhii_flash,11,0.0,0.0003274101854332,2.587233178496321e-19,0.0017845363753345,0.0016533480297602487
ASWman,11,0.0,0.0003274101854332,-1.0348932713985282e-18,0.0017845363753345,0.001653348029760248
Aliance0,11,0.0,0.0003274101854332,1.0348932713985282e-18,0.0017845363753345,0.0016533480297602494
PARUKR,11,0.0,0.0003274101854332,-4.139573085594113e-18,0.0017845363753345,0.0016533480297602466
zhivoff22,11,0.0,0.0003274101854332,-1.1590804639663514e-17,0.0017845363753345,0.0016533480297602435
kiritoposting,11,0.0,0.0003274101854332,-5.174466356992641e-20,0.0017845363753345,0.0016533480297602487
AtlasNewsTelegram,10,0.0,0.0002976456231211,4.9674877027129365e-18,0.0016233524446591,0.001488013226784236
,10,0.0,0.0002976456231211,1.802681155053104e-05,0.0016233524446591,0.001495967981410474
KayleighMcEnany7,10,0.0,0.0002976456231211,6.999843196131316e-05,0.0016233524446591,0.0015189016814015674
PrivSecGoys,10,0.0,0.0002976456231211,3.374477055961938e-07,0.0016233524446591,0.0014881621335218274
patriotstreetfighter,10,0.0,0.0002976456231211,2.001528609276092e-05,0.0016233524446591,0.0014968454425754517
qclarence,10,0.0,0.0002976456231211,0.0001256803404516,0.0016233524446591,0.001543472633281737
RT_DE_oz,10,0.0,0.0002976456231211,1.8628078885173508e-18,0.0016233524446591,0.0014880132267842347
bubbakate2023,10,0.0,0.0002976456231211,1.3832696195737722e-06,0.0016233524446591,0.0014886236270413619
friedentotal_official,10,0.0,0.0002976456231211,8.184819008763809e-09,0.0016233524446591,0.0014880168385281462
wolframiumZ,10,0.0,0.0002976456231211,-4.657019721293377e-19,0.0016233524446591,0.0014880132267842336
uslegalnews,10,0.0,0.0002976456231211,-3.622126449894848e-19,0.0016233524446591,0.0014880132267842336
NewEasternOutlook,9,0.0,0.000267881060809,4.078438579050422e-08,0.0014621685139838,0.0013226964208778206
SpaceForceGalacticFederation,9,0.0,0.000267881060809,9.340169577576774e-06,0.0014621685139838,0.0013267999933353344
LibertyRisingGroup,9,0.0,0.000267881060809,6.423733733622293e-06,0.0014621685139838,0.001325513047418315
LiveFreeOrDie_au_nz,9,0.0,0.000267881060809,3.2429415552544285e-14,0.0014621685139838,0.001322678423822564
truthpills2023,9,0.0,0.000267881060809,1.6464551694304934e-06,0.0014621685139838,0.0013234049608799488
JAMESGODDARDNEWS2,9,0.0,0.000267881060809,6.909570163970958e-07,0.0014621685139838,0.0013229833248445413
DiogoCohea,9,0.0,0.000267881060809,0.0001197903663182,0.0014621685139838,0.0013755387406744726
presstv,9,0.0,0.000267881060809,2.03648256918623e-05,0.0014621685139838,0.0013316648821695017
zainurrashid,9,0.0,0.000267881060809,7.244252899789696e-19,0.0014621685139838,0.001322678423808254
mosiychuk72,9,0.0,0.000267881060809,-4.553530394153524e-18,0.0014621685139838,0.0013226784238082516
CorpusChristi,9,0.0,0.000267881060809,6.326538274233011e-07,0.0014621685139838,0.0013229575971909894
seyedjavadmiri,9,0.0,0.000267881060809,3.7256157770347016e-18,0.0014621685139838,0.0013226784238082553
Ukraine_vs_Russia_Live,9,0.0,0.000267881060809,4.657019721293377e-19,0.0014621685139838,0.0013226784238082538
stand4muslim,9,0.0,0.000267881060809,-6.209359628391171e-19,0.0014621685139838,0.0013226784238082533
accendiilcervello,9,0.0,0.000267881060809,-2.4837438513564683e-18,0.0014621685139838,0.0013226784238082527
DRRobertM,9,0.0,0.000267881060809,6.209359628391171e-19,0.0014621685139838,0.0013226784238082538
terzomillennioanni20,9,0.0,0.000267881060809,8.279146171188226e-18,0.0014621685139838,0.0013226784238082572
fit4chan,9,0.0,0.000267881060809,-2.0697865427970565e-18,0.0014621685139838,0.0013226784238082527
ConsciousM8rix,8,0.0,0.0002381164984968,0.0001518053940988,0.0013009845833084,0.0012243313217691087
NationalFile,8,0.0,0.0002381164984968,1.710299965305673e-05,0.0013009845833084,0.001164890721728481
russosphere,8,0.0,0.0002381164984968,-2.8459564963459522e-19,0.0013009845833084,0.0011573436208320536
JuicyFruitForest,8,0.0,0.0002381164984968,2.144415368937963e-05,0.0013009845833084,0.0011668063580603338
worstimeline,8,0.0,0.0002381164984968,9.57774016888472e-11,0.0013009845833084,0.0011573436630960853
Inspectorrhynos,8,0.0,0.0002381164984968,6.779934890498433e-07,0.0013009845833084,0.0011576428014069694
OlgaPetersenAfDTG,8,0.0,0.0002381164984968,-3.7256157770347016e-18,0.0013009845833084,0.0011573436208320523
nationephraim,8,0.0,0.0002381164984968,8.178090087177871e-09,0.0013009845833084,0.0011573472296066713
DNANationalism,8,0.0,0.0002381164984968,1.4564842038649112e-06,0.0013009845833084,0.0011579863287466655
martinezpolitix,8,0.0,0.0002381164984968,1.5703508031454365e-07,0.0013009845833084,0.0011574129162550471
leaveitru,8,0.0,0.0002381164984968,7.451231554069403e-18,0.0013009845833084,0.0011573436208320571
TheSpanishArmy,8,0.0,0.0002381164984968,4.9674877027129365e-18,0.0013009845833084,0.0011573436208320563
begtin,8,0.0,0.0002381164984968,-3.7256157770347016e-18,0.0013009845833084,0.0011573436208320523
AnatoliyAmelin,8,0.0,0.0002381164984968,1.811063224947424e-19,0.0013009845833084,0.001157343620832054
AlexanderJFlint,8,0.0,0.0002381164984968,-1.4488505799579392e-18,0.0013009845833084,0.0011573436208320532
martinsellnerIB,8,0.0,0.0002381164984968,9.107060788307049e-18,0.0013009845833084,0.001157343620832058
onfleek419,8,0.0,0.0002381164984968,-5.795402319831757e-18,0.0013009845833084,0.0011573436208320513
hoursdumbmemeshit,8,0.0,0.0002381164984968,6.662228923955165e-15,0.0013009845833084,0.0011573436208349938
kub_media,8,0.0,0.0002381164984968,-3.104679814195584e-18,0.0013009845833084,0.0011573436208320526
WhiteAustraliaFirst,7,0.0,0.0002083519361847,1.0628436445524675e-10,0.001139800652633,0.000992008864756515
bubbakate,7,0.0,0.0002083519361847,3.805277804725166e-07,0.001139800652633,0.0009921767346900087
GalliaDaily,7,0.0,0.0002083519361847,1.8754657492554587e-09,0.001139800652633,0.000992009645449416
jungeuropa,7,0.0,0.0002083519361847,7.900656973614526e-09,0.001139800652633,0.0009920123042067694
shaunattwood,7,0.0,0.0002083519361847,1.9302370449605454e-06,0.001139800652633,0.0009928605803554752
Targeted_Individuals,7,0.0,0.0002083519361847,1.7752159127856124e-05,0.001139800652633,0.0009998423756403553
TwilightLastGleaming,7,0.0,0.0002083519361847,0.0001733479481372,0.001139800652633,0.001068502677489968
derblauekanal,7,0.0,0.0002083519361847,-3.3116584684752906e-18,0.001139800652633,0.0009920088178560378
valopaljastaa,7,0.0,0.0002083519361847,-1.4488505799579392e-18,0.001139800652633,0.0009920088178560385
meskob,7,0.0,0.0002083519361847,7.244252899789696e-19,0.001139800652633,0.0009920088178560396
diana_spletni_live,7,0.0,0.0002083519361847,2.4837438513564683e-18,0.001139800652633,0.0009920088178560402
ShaunsShitposts,7,0.0,0.0002083519361847,9.350110290212702e-08,0.001139800652633,0.000992050077417043
TruthExtra,7,0.0,0.0002083519361847,1.052934710720988e-05,0.001139800652633,0.0009966551399400963
PIkanewchannel,7,0.0,0.0002083519361847,2.902633499818913e-05,0.001139800652633,0.0010048173709361226
aerial2023,7,0.0,0.0002083519361847,-1.811063224947424e-19,0.001139800652633,0.0009920088178560394
furrymemesuwu,7,0.0,0.0002083519361847,4.6856916615069646e-08,0.001139800652633,0.0009920294945726716
devakatalk,7,0.0,0.0002083519361847,1.0348932713985282e-18,0.001139800652633,0.0009920088178560398
nphaslosthismind,7,0.0,0.0002083519361847,1.3391813397116741e-08,0.001139800652633,0.0009920147273087053
KyTakes,7,0.0,0.0002083519361847,6.660987052029487e-15,0.001139800652633,0.0009920088178589786
jimborahowaedition,7,0.0,0.0002083519361847,1.8572597476584303e-09,0.001139800652633,0.0009920096374155898
BenTzionM,7,0.0,0.0002083519361847,-4.553530394153524e-18,0.001139800652633,0.0009920088178560374
immigrantcast,7,0.0,0.0002083519361847,3.622126449894848e-19,0.001139800652633,0.0009920088178560394
breathemoscow,7,0.0,0.0002083519361847,-2.690722505636173e-18,0.001139800652633,0.000992008817856038
LazyEditor,7,0.0,0.0002083519361847,-2.4837438513564683e-18,0.001139800652633,0.0009920088178560383
fermate,7,0.0,0.0002083519361847,8.279146171188226e-18,0.001139800652633,0.0009920088178560428
alexzan_blog,7,0.0,0.0002083519361847,-4.9674877027129365e-18,0.001139800652633,0.0009920088178560372
Freeyourmindkanal,7,0.0,0.0002083519361847,3.7256157770347016e-18,0.001139800652633,0.000992008817856041
CerFunhouse,6,0.0,0.0001785873738726,5.465592156676494e-09,0.0009786167219576,0.0008266764267011263
russiawaytogo,6,0.0,0.0001785873738726,2.0750122727221065e-05,0.0009786167219576,0.0008358304946211439
Ukraine_most_recent_updates,6,0.0,0.0001785873738726,-3.1046798141955853e-19,0.0009786167219576,0.0008266740148800244
KanekoaTheGreat,6,0.0,0.0001785873738726,5.794163359675704e-05,0.0009786167219576,0.0008522421236170426
BennyJohnson,6,0.0,0.0001785873738726,1.3922552919404216e-05,0.0009786167219576,0.0008328176688442466
TrumpChannel,6,0.0,0.0001785873738726,0.0002892933212532,0.0009786167219576,0.0009543314976871518
CannCon,6,0.0,0.0001785873738726,4.4449099343922175e-05,0.0009786167219576,0.0008462882255044128
armoradfem,6,0.0,0.0001785873738726,-2.3285098606466885e-19,0.0009786167219576,0.0008266740148800246
DrLynnFynn,6,0.0,0.0001785873738726,2.230634468927735e-05,0.0009786167219576,0.0008365172141676051
TexasNationalistNetwork,6,0.0,0.0001785873738726,2.7879646282183844e-07,0.0009786167219576,0.0008267970403771401
GREATAWAKENED,6,0.0,0.0001785873738726,-7.244252899789696e-19,0.0009786167219576,0.0008266740148800244
cas_sa_krati,6,0.0,0.0001785873738726,2.823294809916293e-07,0.0009786167219576,0.0008267985994045119
thewowchannel,6,0.0,0.0001785873738726,6.32153903466558e-07,0.0009786167219576,0.0008269529676595553
St_michaels_operations,6,0.0,0.0001785873738726,1.2921962663539804e-07,0.0009786167219576,0.0008267310360798024
GunGore,6,0.0,0.0001785873738726,6.190549656664614e-11,0.0009786167219576,0.0008266740421972813
BlackCrimes,6,0.0,0.0001785873738726,3.546973452627697e-11,0.0009786167219576,0.0008266740305318792
jandan_pic,6,0.0,0.0001785873738726,-1.6558292342376453e-18,0.0009786167219576,0.000826674014880024
thecrowhouseoffical,6,0.0,0.0001785873738726,7.761699535488962e-20,0.0009786167219576,0.0008266740148800248
priv_girl,6,0.0,0.0001785873738726,1.5408911105376674e-07,0.0009786167219576,0.000826742010324786
drmyasnikov,6,0.0,0.0001785873738726,-1.6558292342376453e-18,0.0009786167219576,0.000826674014880024
Wobbus,6,0.0,0.0001785873738726,1.2418719256782341e-18,0.0009786167219576,0.0008266740148800252
BabkaNews,6,0.0,0.0001785873738726,-5.795402319831757e-18,0.0009786167219576,0.000826674014880022
smolii_ukraine,6,0.0,0.0001785873738726,2.2767651970767618e-18,0.0009786167219576,0.0008266740148800257
growler_party,6,0.0,0.0001785873738726,-7.244252899789696e-19,0.0009786167219576,0.0008266740148800244
investigativnyblogSK,6,0.0,0.0001785873738726,8.279146171188226e-18,0.0009786167219576,0.0008266740148800283
Save_Palestin,6,0.0,0.0001785873738726,-3.3116584684752906e-18,0.0009786167219576,0.0008266740148800232
white_powder2020,6,0.0,0.0001785873738726,1.1642549303233445e-19,0.0009786167219576,0.0008266740148800248
TEnemy,6,0.0,0.0001785873738726,6.279442600730277e-14,0.0009786167219576,0.0008266740149077342
vata_show,6,0.0,0.0001785873738726,1.8628078885173508e-18,0.0009786167219576,0.0008266740148800255
lema_stories,6,0.0,0.0001785873738726,-2.0697865427970565e-18,0.0009786167219576,0.0008266740148800238
Memers_Gallery,6,0.0,0.0001785873738726,-5.795402319831757e-18,0.0009786167219576,0.000826674014880022
yar_yurchyshyn,6,0.0,0.0001785873738726,-5.174466356992641e-19,0.0009786167219576,0.0008266740148800244
BitcoinBBQ,6,0.0,0.0001785873738726,5.0491391496754033e-08,0.0009786167219576,0.0008266962953941894
newscritical,6,0.0,0.0001785873738726,1.8804096789789079e-07,0.0009786167219576,0.0008267569923802396
Mellig,6,0.0,0.0001785873738726,4.139573085594113e-18,0.0009786167219576,0.0008266740148800266
MoshangUS,6,0.0,0.0001785873738726,5.2431282446224136e-06,0.0009786167219576,0.0008289876685476724
csources,6,0.0,0.0001785873738726,-8.279146171188226e-18,0.0009786167219576,0.0008266740148800209
boris_rozhin,6,0.0,0.0001785873738726,5.174466356992641e-19,0.0009786167219576,0.0008266740148800248
comitatofortitudo,6,0.0,0.0001785873738726,-8.279146171188227e-19,0.0009786167219576,0.0008266740148800244
wehrwolfdynamics,6,0.0,0.0001785873738726,5.381445011272346e-18,0.0009786167219576,0.000826674014880027
aqtzq17,6,0.0,0.0001785873738726,-4.553530394153524e-18,0.0009786167219576,0.0008266740148800227
brekotins,6,0.0,0.0001785873738726,-2.8977011599158785e-18,0.0009786167219576,0.0008266740148800234
kuzmlab,6,0.0,0.0001785873738726,-5.795402319831757e-18,0.0009786167219576,0.000826674014880022
kordon1991,6,0.0,0.0001785873738726,-7.451231554069403e-18,0.0009786167219576,0.0008266740148800214
europa_the_last_battle_blu_ray,6,0.0,0.0001785873738726,3.7256157770347016e-18,0.0009786167219576,0.0008266740148800264
jim_watkins,5,0.0,0.0001488228115605,0.0001744778961393,0.0008174327912822,0.0007383316876726847
WisconsinAudit,5,0.0,0.0001488228115605,2.462452149134232e-05,0.0008174327912822,0.0006722053612340303
Johnnys_hideout,5,0.0,0.0001488228115605,1.712981696066898e-05,0.0008174327912822,0.000668898146568222
imglover13THGENPATRIOT,5,0.0,0.0001488228115605,0.000184185675857,0.0008174327912822,0.0007426154738210799
EpochTimesAU,5,0.0,0.0001488228115605,-4.9674877027129365e-18,0.0008174327912822,0.000661339211904008
mattbelair,5,0.0,0.0001488228115605,1.2866769358176422e-06,0.0008174327912822,0.000661906988367362
nuestraamerica,5,0.0,0.0001488228115605,-1.6558292342376453e-18,0.0008174327912822,0.0006613392119040093
TheCovidTruthNet,5,0.0,0.0001488228115605,2.5363632018355114e-06,0.0008174327912822,0.0006624584418275642
SeniorChaplain,5,0.0,0.0001488228115605,3.95339271489872e-06,0.0008174327912822,0.0006630837394318
odindrugqoom,5,0.0,0.0001488228115605,-2.8977011599158785e-18,0.0008174327912822,0.0006613392119040088
pookzta,5,0.0,0.0001488228115605,5.664914112579965e-06,0.0008174327912822,0.0006638389885072094
FundamentalChristianity,5,0.0,0.0001488228115605,3.3116584684752906e-18,0.0008174327912822,0.0006613392119040115
BlehmLawAZForensicAudit,5,0.0,0.0001488228115605,0.0001202626230276,0.0008174327912822,0.0007144079231517504
hfireland,5,0.0,0.0001488228115605,-5.795402319831757e-18,0.0008174327912822,0.0006613392119040075
freedomgibraltar,5,0.0,0.0001488228115605,-1.8628078885173508e-18,0.0008174327912822,0.0006613392119040093
irsteelreport,5,0.0,0.0001488228115605,1.2418719256782341e-18,0.0008174327912822,0.0006613392119040107
myLordBebo,5,0.0,0.0001488228115605,9.447653968921254e-07,0.0008174327912822,0.0006617561118583126
ColeWolfsson,5,0.0,0.0001488228115605,2.1225903822002398e-07,0.0008174327912822,0.000661432876197416
bufaleuntantoalchilo,5,0.0,0.0001488228115605,-4.9674877027129365e-18,0.0008174327912822,0.000661339211904008
antifalivland,5,0.0,0.0001488228115605,3.3634031320452165e-19,0.0008174327912822,0.0006613392119040103
trut2022,5,0.0,0.0001488228115605,-1.2418719256782341e-18,0.0008174327912822,0.0006613392119040095
popyachsa,5,0.0,0.0001488228115605,-1.6558292342376453e-18,0.0008174327912822,0.0006613392119040093
geekshit,5,0.0,0.0001488228115605,-2.0697865427970565e-18,0.0008174327912822,0.0006613392119040091
tecnomemi,5,0.0,0.0001488228115605,2.3382108606545105e-08,0.0008174327912822,0.0006613495298094305
martin_b_official,5,0.0,0.0001488228115605,4.1395730855941133e-19,0.0008174327912822,0.0006613392119040103
spurensucherblog,5,0.0,0.0001488228115605,-1.4488505799579392e-18,0.0008174327912822,0.0006613392119040095
trashikrinzh,5,0.0,0.0001488228115605,-3.7256157770347016e-18,0.0008174327912822,0.0006613392119040084
BismarcksAlptraume,5,0.0,0.0001488228115605,3.3116584684752906e-18,0.0008174327912822,0.0006613392119040115
vestnikRus,5,0.0,0.0001488228115605,-3.622126449894848e-19,0.0008174327912822,0.00066133921190401
dannykollar,5,0.0,0.0001488228115605,-5.174466356992641e-19,0.0008174327912822,0.0006613392119040098
RipperSec,5,0.0,0.0001488228115605,1.1054812716540793e-13,0.0008174327912822,0.0006613392119527922
bannedKG,5,0.0,0.0001488228115605,1.5341967555360577e-05,0.0008174327912822,0.0006681092159640477
Nyakundi,5,0.0,0.0001488228115605,-4.139573085594113e-18,0.0008174327912822,0.0006613392119040083
PostShitposting,5,0.0,0.0001488228115605,2.529758186695468e-11,0.0008174327912822,0.0006613392230671632
tk_group,5,0.0,0.0001488228115605,-1.2418719256782341e-18,0.0008174327912822,0.0006613392119040095
freedom_in_acti0n,5,0.0,0.0001488228115605,1.8628078885173508e-18,0.0008174327912822,0.0006613392119040109
vxunderground,5,0.0,0.0001488228115605,-5.795402319831757e-18,0.0008174327912822,0.0006613392119040075
opposite6890_xfire,5,0.0,0.0001488228115605,1.1383825985383809e-18,0.0008174327912822,0.0006613392119040107
welcome_to_United_States,5,0.0,0.0001488228115605,-5.174466356992641e-19,0.0008174327912822,0.0006613392119040098
vadimvts1,5,0.0,0.0001488228115605,1.2418719256782341e-18,0.0008174327912822,0.0006613392119040107
piseczizmoskva,5,0.0,0.0001488228115605,3.1046798141955853e-19,0.0008174327912822,0.0006613392119040101
Oriental_Review,4,0.0,0.0001190582492484,1.2418719256782341e-18,0.0006562488606069,0.0004960044089280302
anarcocapitalismoac,4,0.0,0.0001190582492484,2.0365350466105343e-08,0.0006562488606069,0.00049601339561796
maliciousany,4,0.0,0.0001190582492484,8.745973743782436e-05,0.0006562488606069,0.0005345980753145172
CrimeaVoice,4,0.0,0.0001190582492484,-6.623316936950581e-18,0.0006562488606069,0.0004960044089280267
GermaniaPost,4,0.0,0.0001190582492484,-1.4488505799579392e-18,0.0006562488606069,0.0004960044089280291
RealGavinMcInnes,4,0.0,0.0001190582492484,0.000137344091836,0.0006562488606069,0.0005566107200805405
ImperiumPressOfficial,4,0.0,0.0001190582492484,9.58338401861691e-07,0.0006562488606069,0.0004964272982900416
iGuruDevi,4,0.0,0.0001190582492484,0.0001319321219718,0.0006562488606069,0.0005542225610767343
GOrwellBeyond1984,4,0.0,0.0001190582492484,-3.3116584684752906e-18,0.0006562488606069,0.0004960044089280284
ivetasemetkova,4,0.0,0.0001190582492484,-3.3116584684752906e-18,0.0006562488606069,0.0004960044089280284
JasonLiosatosOutsideTheBox,4,0.0,0.0001190582492484,1.5727824027464425e-07,0.0006562488606069,0.000496073811651075
taungpawtharchannel,4,0.0,0.0001190582492484,-4.657019721293377e-19,0.0006562488606069,0.0004960044089280295
OdeToPower2,4,0.0,0.0001190582492484,2.778662911502437e-05,0.0006562488606069,0.000508265912626605
no2vaccine,4,0.0,0.0001190582492484,1.0944254929584308e-05,0.0006562488606069,0.0005008338188482381
triggereveryone,4,0.0,0.0001190582492484,4.296331881426653e-08,0.0006562488606069,0.0004960233675030467
tomfittonjw,4,0.0,0.0001190582492484,9.677047429791567e-06,0.0006562488606069,0.0005002746337314954
mr_myshkin,4,0.0,0.0001190582492484,3.1046798141955853e-19,0.0006562488606069,0.0004960044089280299
krothrock,4,0.0,0.0001190582492484,-1.6558292342376453e-18,0.0006562488606069,0.000496004408928029
MichiganAudit,4,0.0,0.0001190582492484,1.9112264002551305e-05,0.0006562488606069,0.0005044381449809113
Marwa_OsmanLB,4,0.0,0.0001190582492484,1.8822461986701947e-06,0.0006562488606069,0.0004968349943376915
LegioChristi,4,0.0,0.0001190582492484,-2.0697865427970565e-18,0.0006562488606069,0.0004960044089280288
BasedDataWV,4,0.0,0.0001190582492484,4.460356605524613e-05,0.0006562488606069,0.0005156867816221804
pandoratv_it,4,0.0,0.0001190582492484,-3.1046798141955853e-19,0.0006562488606069,0.0004960044089280295
Anons17,4,0.0,0.0001190582492484,2.4837438513564683e-18,0.0006562488606069,0.0004960044089280308
agavr_today,4,0.0,0.0001190582492484,-6.623316936950581e-18,0.0006562488606069,0.0004960044089280267
bci_ru,4,0.0,0.0001190582492484,1.4488505799579392e-18,0.0006562488606069,0.0004960044089280304
the_high_council_of_frens,4,0.0,0.0001190582492484,-4.553530394153524e-18,0.0006562488606069,0.0004960044089280277
siegfrieddaebritz,4,0.0,0.0001190582492484,-3.3116584684752906e-18,0.0006562488606069,0.0004960044089280284
tatyanavpopova,4,0.0,0.0001190582492484,-4.9674877027129365e-18,0.0006562488606069,0.0004960044089280275
defendevropa,4,0.0,0.0001190582492484,-5.174466356992641e-19,0.0006562488606069,0.0004960044089280295
awakeningproject,4,0.0,0.0001190582492484,1.275135937118857e-10,0.0006562488606069,0.0004960044651964023
PAWales,4,0.0,0.0001190582492484,1.540079795169827e-07,0.0006562488606069,0.0004960723685715922
antonioporto73,4,0.0,0.0001190582492484,1.183395624962426e-10,0.0006562488606069,0.0004960044611481453
borodafm,4,0.0,0.0001190582492484,-1.4488505799579392e-18,0.0006562488606069,0.0004960044089280291
diedsuddenlyworldwide,4,0.0,0.0001190582492484,-2.0697865427970565e-18,0.0006562488606069,0.0004960044089280288
DownTheRabbitHoleagain,4,0.0,0.0001190582492484,1.8780877978456202e-07,0.0006562488606069,0.0004960872839697781
sanbartolomeozerodosi,4,0.0,0.0001190582492484,3.3116584684752906e-18,0.0006562488606069,0.0004960044089280312
last2004,4,0.0,0.0001190582492484,-6.209359628391171e-19,0.0006562488606069,0.0004960044089280294
friday_the13th,4,0.0,0.0001190582492484,1.6558292342376453e-18,0.0006562488606069,0.0004960044089280304
tpolit,4,0.0,0.0001190582492484,2.0697865427970565e-18,0.0006562488606069,0.0004960044089280306
Reka_Smorodina,4,0.0,0.0001190582492484,-3.622126449894848e-19,0.0006562488606069,0.0004960044089280295
islamophobiawatch,4,0.0,0.0001190582492484,-3.3116584684752906e-18,0.0006562488606069,0.0004960044089280284
footballandartemfrankov,4,0.0,0.0001190582492484,-2.0697865427970565e-18,0.0006562488606069,0.0004960044089280288
Nasimov,4,0.0,0.0001190582492484,-4.657019721293377e-19,0.0006562488606069,0.0004960044089280295
NWERvU,4,0.0,0.0001190582492484,-2.0697865427970565e-18,0.0006562488606069,0.0004960044089280288
meandadhd,4,0.0,0.0001190582492484,-8.279146171188227e-19,0.0006562488606069,0.0004960044089280293
muertesxvacunascovid19,4,0.0,0.0001190582492484,7.761699535488962e-20,0.0006562488606069,0.0004960044089280297
lubomirvolnyoficialni,4,0.0,0.0001190582492484,-1.1383825985383809e-18,0.0006562488606069,0.0004960044089280292
rusofobiadaily,4,0.0,0.0001190582492484,-3.3116584684752906e-18,0.0006562488606069,0.0004960044089280284
eco8man,4,0.0,0.0001190582492484,4.9674877027129365e-18,0.0006562488606069,0.0004960044089280319
themask_diemaske,4,0.0,0.0001190582492484,8.169478165693821e-09,0.0006562488606069,0.0004960080139024341
WLM_USA_MONTANA,4,0.0,0.0001190582492484,-1.6558292342376453e-18,0.0006562488606069,0.000496004408928029
FallawsophyJFD,3,0.0,8.92936869363336e-05,1.813030379665711e-06,0.0004950649299315,0.0003314696482534977
EARTH20GENESIS,3,0.0,8.92936869363336e-05,2.0415451468254146e-05,0.0004950649299315,0.00033967840412798595
goddek,3,0.0,8.92936869363336e-05,1.532779697798121e-06,0.0004950649299315,0.00033134598104802193
praying_medic,3,0.0,8.92936869363336e-05,8.743672474774003e-05,0.0004950649299315,0.0003692531174477567
qresearch_at,3,0.0,8.92936869363336e-05,1.2418719256782341e-18,0.0004950649299315,0.0003306696059520778
watch547q,3,0.0,8.92936869363336e-05,5.171257101047788e-08,0.0004950649299315,0.0003306924253404271
noremorse_iran_palestina,3,0.0,8.92936869363336e-05,1.183084140715814e-10,0.0004950649299315,0.00033066965815844784
TheQFile,3,0.0,8.92936869363336e-05,1.0933764972037912e-05,0.0004950649299315,0.0003354943869317718
schizosteading,3,0.0,8.92936869363336e-05,2.2191518115155853e-07,0.0004950649299315,0.00033076753124568507
irelandasinrepublicofireland,3,0.0,8.92936869363336e-05,-2.4837438513564683e-18,0.0004950649299315,0.0003306696059520762
the_yana_poplavskaya,3,0.0,8.92936869363336e-05,3.1046798141955853e-19,0.0004950649299315,0.00033066960595207743
edimsp,3,0.0,8.92936869363336e-05,1.4488505799579392e-18,0.0004950649299315,0.0003306696059520779
navigatingthelies,3,0.0,8.92936869363336e-05,1.0348932713985282e-18,0.0004950649299315,0.0003306696059520777
shitpostpressomemes,3,0.0,8.92936869363336e-05,-2.4837438513564683e-18,0.0004950649299315,0.0003306696059520762
truthpilled,3,0.0,8.92936869363336e-05,4.657019721293377e-19,0.0004950649299315,0.0003306696059520775
DieWahrheitKommt,3,0.0,8.92936869363336e-05,2.0697865427970565e-18,0.0004950649299315,0.0003306696059520782
miacum,3,0.0,8.92936869363336e-05,3.7256157770347016e-18,0.0004950649299315,0.00033066960595207895
TRUreportingPosts,3,0.0,8.92936869363336e-05,4.139573085594113e-18,0.0004950649299315,0.0003306696059520791
RealQstradamus,3,0.0,8.92936869363336e-05,8.96111911692368e-05,0.0004950649299315,0.000370212651904392
DrEdithUbuntu,3,0.0,8.92936869363336e-05,2.8977011599158785e-18,0.0004950649299315,0.00033066960595207857
VenezuelaNewsNetwork,3,0.0,8.92936869363336e-05,-3.3116584684752906e-18,0.0004950649299315,0.0003306696059520758
ancreport,3,0.0,8.92936869363336e-05,0.0001202319595936,0.0004950649299315,0.0003837247862382949
ksantyZ,3,0.0,8.92936869363336e-05,8.279146171188227e-19,0.0004950649299315,0.00033066960595207765
officialjonmiller,3,0.0,8.92936869363336e-05,1.0673967083259743e-06,0.0004950649299315,0.00033114061985710364
ArkansasGroyper1,3,0.0,8.92936869363336e-05,1.6208959785678778e-05,0.0004950649299315,0.0003378221907272739
VermontAudit,3,0.0,8.92936869363336e-05,3.026417740395839e-06,0.0004950649299315,0.00033200508396791304
Jew_World_Order,3,0.0,8.92936869363336e-05,3.544173279809677e-11,0.0004950649299315,0.00033066962159157554
Ateobreaking,3,0.0,8.92936869363336e-05,8.843082153063594e-23,0.0004950649299315,0.00033066960595207727
na_begu,3,0.0,8.92936869363336e-05,-2.4837438513564683e-18,0.0004950649299315,0.0003306696059520762
takingTexasback,3,0.0,8.92936869363336e-05,4.754322835529159e-06,0.0004950649299315,0.0003327675627352029
SoothingWhitePillsChannel,3,0.0,8.92936869363336e-05,9.325420002148442e-06,0.0004950649299315,0.00033478466688205834
SaveKC,3,0.0,8.92936869363336e-05,-2.4837438513564683e-18,0.0004950649299315,0.0003306696059520762
dvdhomak,3,0.0,8.92936869363336e-05,2.4615320612596337e-11,0.0004950649299315,0.0003306696168141665
